country,cn_code,description,product_group,year,default_direct_tco2e_per_ton,default_indirect_tco2e_per_ton,default_total_tco2e_per_ton,adopted_default_total_tco2e_per_ton,underlying_cbam_benchmark_route,has_country_value
Türkiye,73064020,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of stainless steel, cold-drawn or cold-rolled ""cold-reduced"" (excl. products having internal and external circular cross-sections and an external diameter of > 406,4 mm, and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas)",Iron and steel,2026,5.92,,5.92,6.512,,true
Türkiye,73064020,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of stainless steel, cold-drawn or cold-rolled ""cold-reduced"" (excl. products having internal and external circular cross-sections and an external diameter of > 406,4 mm, and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas)",Iron and steel,2027,5.92,,5.92,7.104,,true
Türkiye,73064020,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of stainless steel, cold-drawn or cold-rolled ""cold-reduced"" (excl. products having internal and external circular cross-sections and an external diameter of > 406,4 mm, and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas)",Iron and steel,2028,5.92,,5.92,7.696,,true
Türkiye,73064080,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of stainless steel (excl. products cold-drawn or cold-rolled ""cold-reduced"", tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas)",Iron and steel,2026,5.85,,5.85,6.435,,true
Türkiye,73064080,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of stainless steel (excl. products cold-drawn or cold-rolled ""cold-reduced"", tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas)",Iron and steel,2027,5.85,,5.85,7.02,,true
Türkiye,73064080,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of stainless steel (excl. products cold-drawn or cold-rolled ""cold-reduced"", tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas)",Iron and steel,2028,5.85,,5.85,7.605,,true
Türkiye,73065021,"Precision steel tubes, welded, of circular cross-section, of alloy steel other than stainless, cold-drawn or cold-rolled ""cold-reduced""",Iron and steel,2026,2.2438,,2.2438,2.46818,F,true
Türkiye,73065021,"Precision steel tubes, welded, of circular cross-section, of alloy steel other than stainless, cold-drawn or cold-rolled ""cold-reduced""",Iron and steel,2027,2.2438,,2.2438,2.69256,F,true
Türkiye,73065021,"Precision steel tubes, welded, of circular cross-section, of alloy steel other than stainless, cold-drawn or cold-rolled ""cold-reduced""",Iron and steel,2028,2.2438,,2.2438,2.91694,F,true
Türkiye,73065029,"Precision steel tubes, welded, of circular cross-section, of alloy steel other than stainless (excl. cold-drawn or cold-rolled)",Iron and steel,2026,2.2438,,2.2438,2.46818,F,true
Türkiye,73065029,"Precision steel tubes, welded, of circular cross-section, of alloy steel other than stainless (excl. cold-drawn or cold-rolled)",Iron and steel,2027,2.2438,,2.2438,2.69256,F,true
Türkiye,73065029,"Precision steel tubes, welded, of circular cross-section, of alloy steel other than stainless (excl. cold-drawn or cold-rolled)",Iron and steel,2028,2.2438,,2.2438,2.91694,F,true
Türkiye,73065080,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of alloy steel other than stainless (excl. tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, and precision steel tubes)",Iron and steel,2026,2.2438,,2.2438,2.46818,F,true
Türkiye,73065080,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of alloy steel other than stainless (excl. tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, and precision steel tubes)",Iron and steel,2027,2.2438,,2.2438,2.69256,F,true
Türkiye,73065080,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of alloy steel other than stainless (excl. tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, and line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, and precision steel tubes)",Iron and steel,2028,2.2438,,2.2438,2.91694,F,true
Türkiye,73066110,"Tubes and pipes and hollow profiles, welded, of square or rectangular cross-section, of stainless steel",Iron and steel,2026,5.92,,5.92,6.512,,true
Türkiye,73066110,"Tubes and pipes and hollow profiles, welded, of square or rectangular cross-section, of stainless steel",Iron and steel,2027,5.92,,5.92,7.104,,true
Türkiye,73066110,"Tubes and pipes and hollow profiles, welded, of square or rectangular cross-section, of stainless steel",Iron and steel,2028,5.92,,5.92,7.696,,true
Türkiye,73066192,"Tubes and pipes and hollow profiles, welded, of square or rectangular cross-section, of iron or steel other than stainless steel, with a wall thickness of <= 2 mm",Iron and steel,2026,2.2438,,2.2438,2.46818,C,true
Türkiye,73066192,"Tubes and pipes and hollow profiles, welded, of square or rectangular cross-section, of iron or steel other than stainless steel, with a wall thickness of <= 2 mm",Iron and steel,2027,2.2438,,2.2438,2.69256,C,true
Türkiye,73066192,"Tubes and pipes and hollow profiles, welded, of square or rectangular cross-section, of iron or steel other than stainless steel, with a wall thickness of <= 2 mm",Iron and steel,2028,2.2438,,2.2438,2.91694,C,true
Türkiye,73066199,"Tubes and pipes and hollow profiles, welded, of square or rectangular cross-section, of iron or steel other than stainless steel, with a wall thickness of > 2 mm",Iron and steel,2026,2.2438,,2.2438,2.46818,C,true
Türkiye,73066199,"Tubes and pipes and hollow profiles, welded, of square or rectangular cross-section, of iron or steel other than stainless steel, with a wall thickness of > 2 mm",Iron and steel,2027,2.2438,,2.2438,2.69256,C,true
Türkiye,73066199,"Tubes and pipes and hollow profiles, welded, of square or rectangular cross-section, of iron or steel other than stainless steel, with a wall thickness of > 2 mm",Iron and steel,2028,2.2438,,2.2438,2.91694,C,true
Türkiye,73066910,"Tubes, pipes and hollow profiles, welded, of non-circular cross-section, of stainless steel (excl. tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, and tubes and pipes and hollow profiles of square or rectangular cross-section)",Iron and steel,2026,5.92,,5.92,6.512,,true
Türkiye,73066910,"Tubes, pipes and hollow profiles, welded, of non-circular cross-section, of stainless steel (excl. tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, and tubes and pipes and hollow profiles of square or rectangular cross-section)",Iron and steel,2027,5.92,,5.92,7.104,,true
Türkiye,73066910,"Tubes, pipes and hollow profiles, welded, of non-circular cross-section, of stainless steel (excl. tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, and tubes and pipes and hollow profiles of square or rectangular cross-section)",Iron and steel,2028,5.92,,5.92,7.696,,true
Türkiye,73066990,"Tubes, pipes and hollow profiles, welded, of non-circular cross-section, of iron or steel other than stainless steel (excl. tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, and tubes and pipes and hollow profiles of square or rectangular cross-section)",Iron and steel,2026,2.2438,,2.2438,2.46818,C,true
Türkiye,73066990,"Tubes, pipes and hollow profiles, welded, of non-circular cross-section, of iron or steel other than stainless steel (excl. tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, and tubes and pipes and hollow profiles of square or rectangular cross-section)",Iron and steel,2027,2.2438,,2.2438,2.69256,C,true
Türkiye,73066990,"Tubes, pipes and hollow profiles, welded, of non-circular cross-section, of iron or steel other than stainless steel (excl. tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm, line pipe of a kind used for oil or gas pipelines or casing and tubing of a kind used in drilling for oil or gas, and tubes and pipes and hollow profiles of square or rectangular cross-section)",Iron and steel,2028,2.2438,,2.2438,2.91694,C,true
Türkiye,73069000,"Tubes, pipes and hollow profiles ""e.g., open seam, riveted or similarly closed"", of iron or steel (excl. of cast iron, seamless or welded tubes and pipes and tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm)",Iron and steel,2026,2.2438,,2.2438,2.46818,C,true
Türkiye,73069000,"Tubes, pipes and hollow profiles ""e.g., open seam, riveted or similarly closed"", of iron or steel (excl. of cast iron, seamless or welded tubes and pipes and tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm)",Iron and steel,2027,2.2438,,2.2438,2.69256,C,true
Türkiye,73069000,"Tubes, pipes and hollow profiles ""e.g., open seam, riveted or similarly closed"", of iron or steel (excl. of cast iron, seamless or welded tubes and pipes and tubes and pipes having internal and external circular cross-sections and an external diameter of > 406,4 mm)",Iron and steel,2028,2.2438,,2.2438,2.91694,C,true
Türkiye,7307,"Tube or pipe fittings ""e.g. couplings, elbows, sleeves"", of iron or steel",Iron and steel,2026,,,,,,false
Türkiye,7307,"Tube or pipe fittings ""e.g. couplings, elbows, sleeves"", of iron or steel",Iron and steel,2027,,,,,,false
Türkiye,7307,"Tube or pipe fittings ""e.g. couplings, elbows, sleeves"", of iron or steel",Iron and steel,2028,,,,,,false
Türkiye,730711,Tube or pipe fittings of non-malleable cast iron,Iron and steel,2026,3.151,,3.151,3.4661,,true
Türkiye,730711,Tube or pipe fittings of non-malleable cast iron,Iron and steel,2027,3.151,,3.151,3.7812,,true
Türkiye,730711,Tube or pipe fittings of non-malleable cast iron,Iron and steel,2028,3.151,,3.151,4.0963,,true
Türkiye,73071910,Tube or pipe fittings of cast iron (excl. of non-malleable),Iron and steel,2026,3.151,,3.151,3.4661,,true
Türkiye,73071910,Tube or pipe fittings of cast iron (excl. of non-malleable),Iron and steel,2027,3.151,,3.151,3.7812,,true
Türkiye,73071910,Tube or pipe fittings of cast iron (excl. of non-malleable),Iron and steel,2028,3.151,,3.151,4.0963,,true
Türkiye,73071990,Cast tube or pipe fittings of steel,Iron and steel,2026,3.151,,3.151,3.4661,C,true
Türkiye,73071990,Cast tube or pipe fittings of steel,Iron and steel,2027,3.151,,3.151,3.7812,C,true
Türkiye,73071990,Cast tube or pipe fittings of steel,Iron and steel,2028,3.151,,3.151,4.0963,C,true
Türkiye,73072100,Flanges of stainless steel (excl. cast products),Iron and steel,2026,3.71,,3.71,4.081,,true
Türkiye,73072100,Flanges of stainless steel (excl. cast products),Iron and steel,2027,3.71,,3.71,4.452,,true
Türkiye,73072100,Flanges of stainless steel (excl. cast products),Iron and steel,2028,3.71,,3.71,4.823,,true
Türkiye,730722,"Threaded elbows, bends and sleeves of stainless steel (excl. cast products)",Iron and steel,2026,3.71,,3.71,4.081,,true
Türkiye,730722,"Threaded elbows, bends and sleeves of stainless steel (excl. cast products)",Iron and steel,2027,3.71,,3.71,4.452,,true
Türkiye,730722,"Threaded elbows, bends and sleeves of stainless steel (excl. cast products)",Iron and steel,2028,3.71,,3.71,4.823,,true
Türkiye,730723,Butt welding tube or pipe fittings of stainless steel (excl. cast products),Iron and steel,2026,3.71,,3.71,4.081,,true
Türkiye,730723,Butt welding tube or pipe fittings of stainless steel (excl. cast products),Iron and steel,2027,3.71,,3.71,4.452,,true
Türkiye,730723,Butt welding tube or pipe fittings of stainless steel (excl. cast products),Iron and steel,2028,3.71,,3.71,4.823,,true
Türkiye,730729,"Tube or pipe fittings of stainless steel (excl. cast products, flanges, threaded elbows, bends and sleeves and butt weldings fittings)",Iron and steel,2026,3.71,,3.71,4.081,,true
Türkiye,730729,"Tube or pipe fittings of stainless steel (excl. cast products, flanges, threaded elbows, bends and sleeves and butt weldings fittings)",Iron and steel,2027,3.71,,3.71,4.452,,true
Türkiye,730729,"Tube or pipe fittings of stainless steel (excl. cast products, flanges, threaded elbows, bends and sleeves and butt weldings fittings)",Iron and steel,2028,3.71,,3.71,4.823,,true
Türkiye,73079100,Flanges of iron or steel (excl. cast or stainless products),Iron and steel,2026,3.151,,3.151,3.4661,C,true
Türkiye,73079100,Flanges of iron or steel (excl. cast or stainless products),Iron and steel,2027,3.151,,3.151,3.7812,C,true
Türkiye,73079100,Flanges of iron or steel (excl. cast or stainless products),Iron and steel,2028,3.151,,3.151,4.0963,C,true
Türkiye,730792,"Threaded elbows, bends and sleeves, of stainless steel (excl. cast or stainless products)",Iron and steel,2026,3.151,,3.151,3.4661,C,true
Türkiye,730792,"Threaded elbows, bends and sleeves, of stainless steel (excl. cast or stainless products)",Iron and steel,2027,3.151,,3.151,3.7812,C,true
Türkiye,730792,"Threaded elbows, bends and sleeves, of stainless steel (excl. cast or stainless products)",Iron and steel,2028,3.151,,3.151,4.0963,C,true
Türkiye,730793,"Butt welding fittings of iron or steel (excl. cast iron or stainless steel products, and flanges)",Iron and steel,2026,3.151,,3.151,3.4661,C,true
Türkiye,730793,"Butt welding fittings of iron or steel (excl. cast iron or stainless steel products, and flanges)",Iron and steel,2027,3.151,,3.151,3.7812,C,true
Türkiye,730793,"Butt welding fittings of iron or steel (excl. cast iron or stainless steel products, and flanges)",Iron and steel,2028,3.151,,3.151,4.0963,C,true
Türkiye,730799,"Tube or pipe fittings, of iron or steel (excl. cast iron or stainless steel products; flanges; threaded elbows, bends and sleeves; butt welding fittings)",Iron and steel,2026,3.151,,3.151,3.4661,C,true
Türkiye,730799,"Tube or pipe fittings, of iron or steel (excl. cast iron or stainless steel products; flanges; threaded elbows, bends and sleeves; butt welding fittings)",Iron and steel,2027,3.151,,3.151,3.7812,C,true
Türkiye,730799,"Tube or pipe fittings, of iron or steel (excl. cast iron or stainless steel products; flanges; threaded elbows, bends and sleeves; butt welding fittings)",Iron and steel,2028,3.151,,3.151,4.0963,C,true
Türkiye,7308,"Structures and parts of structures ""e.g., bridges and bridge-sections, lock-gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, shutters, balustrades, pillars and columns"", of iron or steel; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel (excl. prefabricated buildings of heading 9406)",Iron and steel,2026,5.52,,5.52,6.072,C,true
Türkiye,7308,"Structures and parts of structures ""e.g., bridges and bridge-sections, lock-gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, shutters, balustrades, pillars and columns"", of iron or steel; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel (excl. prefabricated buildings of heading 9406)",Iron and steel,2027,5.52,,5.52,6.624,C,true
Türkiye,7308,"Structures and parts of structures ""e.g., bridges and bridge-sections, lock-gates, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, shutters, balustrades, pillars and columns"", of iron or steel; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel (excl. prefabricated buildings of heading 9406)",Iron and steel,2028,5.52,,5.52,7.176,C,true
Türkiye,7309,"Reservoirs, tanks, vats and similar containers, of iron or steel, for any material ""other than compressed or liquefied gas"", of a capacity of > 300 l, not fitted with mechanical or thermal equipment, whether or not lined or heat-insulated (excl. containers specifically constructed or equipped for one or more types of transport)",Iron and steel,2026,5.6,,5.6,6.16,C,true
Türkiye,7309,"Reservoirs, tanks, vats and similar containers, of iron or steel, for any material ""other than compressed or liquefied gas"", of a capacity of > 300 l, not fitted with mechanical or thermal equipment, whether or not lined or heat-insulated (excl. containers specifically constructed or equipped for one or more types of transport)",Iron and steel,2027,5.6,,5.6,6.72,C,true
Türkiye,7309,"Reservoirs, tanks, vats and similar containers, of iron or steel, for any material ""other than compressed or liquefied gas"", of a capacity of > 300 l, not fitted with mechanical or thermal equipment, whether or not lined or heat-insulated (excl. containers specifically constructed or equipped for one or more types of transport)",Iron and steel,2028,5.6,,5.6,7.28,C,true
Türkiye,7310,"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material ""other than compressed or liquefied gas"", of a capacity of <= 300 l, not fitted with mechanical or thermal equipment, whether or not lined or heat-insulated, n.e.s.",Iron and steel,2026,3.03,,3.03,3.333,C,true
Türkiye,7310,"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material ""other than compressed or liquefied gas"", of a capacity of <= 300 l, not fitted with mechanical or thermal equipment, whether or not lined or heat-insulated, n.e.s.",Iron and steel,2027,3.03,,3.03,3.636,C,true
Türkiye,7310,"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material ""other than compressed or liquefied gas"", of a capacity of <= 300 l, not fitted with mechanical or thermal equipment, whether or not lined or heat-insulated, n.e.s.",Iron and steel,2028,3.03,,3.03,3.939,C,true
Türkiye,7311,"Containers of iron or steel, for compressed or liquefied gas (excl. containers specifically constructed or equipped for one or more types of transport)",Iron and steel,2026,,,,,,false
Türkiye,7311,"Containers of iron or steel, for compressed or liquefied gas (excl. containers specifically constructed or equipped for one or more types of transport)",Iron and steel,2027,,,,,,false
Türkiye,7311,"Containers of iron or steel, for compressed or liquefied gas (excl. containers specifically constructed or equipped for one or more types of transport)",Iron and steel,2028,,,,,,false
Türkiye,731100,"Containers of iron or steel, for compressed or liquefied gas (excl. containers specifically constructed or equipped for one or more types of transport)",Iron and steel,2026,5.43,,5.43,5.973,C,true
Türkiye,731100,"Containers of iron or steel, for compressed or liquefied gas (excl. containers specifically constructed or equipped for one or more types of transport)",Iron and steel,2027,5.43,,5.43,6.516,C,true
Türkiye,731100,"Containers of iron or steel, for compressed or liquefied gas (excl. containers specifically constructed or equipped for one or more types of transport)",Iron and steel,2028,5.43,,5.43,7.059,C,true
Türkiye,7318,"Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter pins, washers, incl. spring washers, and similar articles, of iron or steel (excl. lag screws, stoppers, plugs and the like, threaded)",Iron and steel,2026,,,,,,false
Türkiye,7318,"Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter pins, washers, incl. spring washers, and similar articles, of iron or steel (excl. lag screws, stoppers, plugs and the like, threaded)",Iron and steel,2027,,,,,,false
Türkiye,7318,"Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter pins, washers, incl. spring washers, and similar articles, of iron or steel (excl. lag screws, stoppers, plugs and the like, threaded)",Iron and steel,2028,,,,,,false
Türkiye,73181100,Coach screws of iron or steel,Iron and steel,2026,2.832,,2.832,3.1152,C,true
Türkiye,73181100,Coach screws of iron or steel,Iron and steel,2027,2.832,,2.832,3.3984,C,true
Türkiye,73181100,Coach screws of iron or steel,Iron and steel,2028,2.832,,2.832,3.6816,C,true
Türkiye,73181210,Wood screws of stainless steel (excl. coach screws),Iron and steel,2026,5.69,,5.69,6.259,C,true
Türkiye,73181210,Wood screws of stainless steel (excl. coach screws),Iron and steel,2027,5.69,,5.69,6.828,C,true
Türkiye,73181210,Wood screws of stainless steel (excl. coach screws),Iron and steel,2028,5.69,,5.69,7.397,C,true
Türkiye,73181290,Wood screws of iron or steel other than stainless (excl. coach screws),Iron and steel,2026,2.832,,2.832,3.1152,C,true
Türkiye,73181290,Wood screws of iron or steel other than stainless (excl. coach screws),Iron and steel,2027,2.832,,2.832,3.3984,C,true
Türkiye,73181290,Wood screws of iron or steel other than stainless (excl. coach screws),Iron and steel,2028,2.832,,2.832,3.6816,C,true
Türkiye,73181300,"Screw hooks and screw rings, of iron or steel",Iron and steel,2026,2.832,,2.832,3.1152,C,true
Türkiye,73181300,"Screw hooks and screw rings, of iron or steel",Iron and steel,2027,2.832,,2.832,3.3984,C,true
Türkiye,73181300,"Screw hooks and screw rings, of iron or steel",Iron and steel,2028,2.832,,2.832,3.6816,C,true
Türkiye,73181410,"Self-tapping screws, of stainless steel (excl. wood screws)",Iron and steel,2026,5.69,,5.69,6.259,C,true
Türkiye,73181410,"Self-tapping screws, of stainless steel (excl. wood screws)",Iron and steel,2027,5.69,,5.69,6.828,C,true
Türkiye,73181410,"Self-tapping screws, of stainless steel (excl. wood screws)",Iron and steel,2028,5.69,,5.69,7.397,C,true
Türkiye,73181491,Spaced-thread screws of iron or steel other than stainless,Iron and steel,2026,2.832,,2.832,3.1152,C,true
Türkiye,73181491,Spaced-thread screws of iron or steel other than stainless,Iron and steel,2027,2.832,,2.832,3.3984,C,true
Türkiye,73181491,Spaced-thread screws of iron or steel other than stainless,Iron and steel,2028,2.832,,2.832,3.6816,C,true
Türkiye,73181499,Self-tapping screws of iron or steel other than stainless (excl. spaced-thread screws and wood screws),Iron and steel,2026,2.832,,2.832,3.1152,C,true
Türkiye,73181499,Self-tapping screws of iron or steel other than stainless (excl. spaced-thread screws and wood screws),Iron and steel,2027,2.832,,2.832,3.3984,C,true
Türkiye,73181499,Self-tapping screws of iron or steel other than stainless (excl. spaced-thread screws and wood screws),Iron and steel,2028,2.832,,2.832,3.6816,C,true
Türkiye,731815,"Threaded screws and bolts, of iron or steel, whether or not with their nuts and washers (excl. coach screws and other wood screws, screw hooks and screw rings, self-tapping screws, lag screws, stoppers, plugs and the like, threaded)",Iron and steel,2026,5.43,,5.43,5.973,C,true
Türkiye,731815,"Threaded screws and bolts, of iron or steel, whether or not with their nuts and washers (excl. coach screws and other wood screws, screw hooks and screw rings, self-tapping screws, lag screws, stoppers, plugs and the like, threaded)",Iron and steel,2027,5.43,,5.43,6.516,C,true
Türkiye,731815,"Threaded screws and bolts, of iron or steel, whether or not with their nuts and washers (excl. coach screws and other wood screws, screw hooks and screw rings, self-tapping screws, lag screws, stoppers, plugs and the like, threaded)",Iron and steel,2028,5.43,,5.43,7.059,C,true
Türkiye,731816,Nuts of iron or steel,Iron and steel,2026,3.79,,3.79,4.169,C,true
Türkiye,731816,Nuts of iron or steel,Iron and steel,2027,3.79,,3.79,4.548,C,true
Türkiye,731816,Nuts of iron or steel,Iron and steel,2028,3.79,,3.79,4.927,C,true
Türkiye,73181900,"Threaded articles, of iron or steel, n.e.s.",Iron and steel,2026,2.832,,2.832,3.1152,C,true
Türkiye,73181900,"Threaded articles, of iron or steel, n.e.s.",Iron and steel,2027,2.832,,2.832,3.3984,C,true
Türkiye,73181900,"Threaded articles, of iron or steel, n.e.s.",Iron and steel,2028,2.832,,2.832,3.6816,C,true
Türkiye,73182100,"Spring washers and other lock washers, of iron or steel",Iron and steel,2026,2.832,,2.832,3.1152,C,true
Türkiye,73182100,"Spring washers and other lock washers, of iron or steel",Iron and steel,2027,2.832,,2.832,3.3984,C,true
Türkiye,73182100,"Spring washers and other lock washers, of iron or steel",Iron and steel,2028,2.832,,2.832,3.6816,C,true
Türkiye,73182200,Washers of iron or steel (excl. spring washers and other lock washers),Iron and steel,2026,3.43,,3.43,3.773,C,true
Türkiye,73182200,Washers of iron or steel (excl. spring washers and other lock washers),Iron and steel,2027,3.43,,3.43,4.116,C,true
Türkiye,73182200,Washers of iron or steel (excl. spring washers and other lock washers),Iron and steel,2028,3.43,,3.43,4.459,C,true
Türkiye,73182300,Rivets of iron or steel (excl. tubular and bifurcated rivets for particular uses),Iron and steel,2026,2.832,,2.832,3.1152,C,true
Türkiye,73182300,Rivets of iron or steel (excl. tubular and bifurcated rivets for particular uses),Iron and steel,2027,2.832,,2.832,3.3984,C,true
Türkiye,73182300,Rivets of iron or steel (excl. tubular and bifurcated rivets for particular uses),Iron and steel,2028,2.832,,2.832,3.6816,C,true
Türkiye,73182400,"Cotters and cotter pins, of iron or steel",Iron and steel,2026,2.832,,2.832,3.1152,C,true
Türkiye,73182400,"Cotters and cotter pins, of iron or steel",Iron and steel,2027,2.832,,2.832,3.3984,C,true
Türkiye,73182400,"Cotters and cotter pins, of iron or steel",Iron and steel,2028,2.832,,2.832,3.6816,C,true
Türkiye,73182900,"Non-threaded articles, of iron or steel",Iron and steel,2026,2.832,,2.832,3.1152,C,true
Türkiye,73182900,"Non-threaded articles, of iron or steel",Iron and steel,2027,2.832,,2.832,3.3984,C,true
Türkiye,73182900,"Non-threaded articles, of iron or steel",Iron and steel,2028,2.832,,2.832,3.6816,C,true
Türkiye,7326,"Articles of iron or steel, n.e.s. (excl. cast articles)",Iron and steel,2026,,,,,,false
Türkiye,7326,"Articles of iron or steel, n.e.s. (excl. cast articles)",Iron and steel,2027,,,,,,false
Türkiye,7326,"Articles of iron or steel, n.e.s. (excl. cast articles)",Iron and steel,2028,,,,,,false
Türkiye,73261100,"Grinding balls and similar articles for mills, of iron or steel, forged or stamped, but not further worked",Iron and steel,2026,3,,3,3.3,C,true
Türkiye,73261100,"Grinding balls and similar articles for mills, of iron or steel, forged or stamped, but not further worked",Iron and steel,2027,3,,3,3.6,C,true
Türkiye,73261100,"Grinding balls and similar articles for mills, of iron or steel, forged or stamped, but not further worked",Iron and steel,2028,3,,3,3.9,C,true
Türkiye,732619,"Articles of iron or steel, forged or stamped, but not further worked, n.e.s. (excl. grinding balls and similar articles for mills)",Iron and steel,2026,3,,3,3.3,C,true
Türkiye,732619,"Articles of iron or steel, forged or stamped, but not further worked, n.e.s. (excl. grinding balls and similar articles for mills)",Iron and steel,2027,3,,3,3.6,C,true
Türkiye,732619,"Articles of iron or steel, forged or stamped, but not further worked, n.e.s. (excl. grinding balls and similar articles for mills)",Iron and steel,2028,3,,3,3.9,C,true
Türkiye,73262000,"Articles of iron or steel wire, n.e.s.",Iron and steel,2026,2.5831,,2.5831,2.84141,C,true
Türkiye,73262000,"Articles of iron or steel wire, n.e.s.",Iron and steel,2027,2.5831,,2.5831,3.09972,C,true
Türkiye,73262000,"Articles of iron or steel wire, n.e.s.",Iron and steel,2028,2.5831,,2.5831,3.35803,C,true
Türkiye,73269030,"Ladders and steps, of iron or steel",Iron and steel,2026,2.5831,,2.5831,2.84141,C,true
Türkiye,73269030,"Ladders and steps, of iron or steel",Iron and steel,2027,2.5831,,2.5831,3.09972,C,true
Türkiye,73269030,"Ladders and steps, of iron or steel",Iron and steel,2028,2.5831,,2.5831,3.35803,C,true
Türkiye,73269040,"Pallets and similar platforms for handling goods, of iron or steel",Iron and steel,2026,2.5831,,2.5831,2.84141,C,true
Türkiye,73269040,"Pallets and similar platforms for handling goods, of iron or steel",Iron and steel,2027,2.5831,,2.5831,3.09972,C,true
Türkiye,73269040,"Pallets and similar platforms for handling goods, of iron or steel",Iron and steel,2028,2.5831,,2.5831,3.35803,C,true
Türkiye,73269050,"Reels for cables, piping and the like, of iron or steel",Iron and steel,2026,2.5831,,2.5831,2.84141,C,true
Türkiye,73269050,"Reels for cables, piping and the like, of iron or steel",Iron and steel,2027,2.5831,,2.5831,3.09972,C,true
Türkiye,73269050,"Reels for cables, piping and the like, of iron or steel",Iron and steel,2028,2.5831,,2.5831,3.35803,C,true
Türkiye,73269060,"Ventilators, non-mechanical, guttering, hooks and like articles used in the building industry, n.e.s., of iron or steel",Iron and steel,2026,2.5831,,2.5831,2.84141,C,true
Türkiye,73269060,"Ventilators, non-mechanical, guttering, hooks and like articles used in the building industry, n.e.s., of iron or steel",Iron and steel,2027,2.5831,,2.5831,3.09972,C,true
Türkiye,73269060,"Ventilators, non-mechanical, guttering, hooks and like articles used in the building industry, n.e.s., of iron or steel",Iron and steel,2028,2.5831,,2.5831,3.35803,C,true
Türkiye,73269092,"Articles of iron or steel, open-die forged, n.e.s.",Iron and steel,2026,3,,3,3.3,C,true
Türkiye,73269092,"Articles of iron or steel, open-die forged, n.e.s.",Iron and steel,2027,3,,3,3.6,C,true
Türkiye,73269092,"Articles of iron or steel, open-die forged, n.e.s.",Iron and steel,2028,3,,3,3.9,C,true
Türkiye,73269094,"Articles of iron or steel, closed-die forged, n.e.s.",Iron and steel,2026,3,,3,3.3,C,true
